,avg_price_per_room,lead_time,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,no_of_adults,repeated_guest,arrival_year,no_of_special_requests
9315,1.3517932554363792,-0.9827446159211373,0.0,0.0,0.0,1.0,2,0,2018,1
24777,0.8964352577516612,-0.7847423220257287,0.0,0.0,0.0,1.0,1,0,2018,0
33242,1.1241142565940203,-0.7847423220257287,0.0,0.0,0.0,1.0,2,0,2017,1
54,-0.41271898559190295,-0.842978290818496,0.0,0.0,0.0,1.0,2,0,2018,2
34537,0.8110556331857766,1.2302221982040165,0.0,0.0,1.0,0.0,2,0,2018,0
8421,0.40123343526953026,-0.21402982785661015,0.0,0.0,0.0,1.0,2,0,2018,0
36060,-0.3842591107366081,1.9872897925099902,0.0,0.0,1.0,0.0,1,0,2018,0
27080,-0.35864522336684257,1.2768109732382302,0.0,0.0,0.0,1.0,1,0,2018,2
1554,0.1564785115139945,-0.13249947154673608,0.0,0.0,1.0,0.0,2,0,2017,0
17582,-0.3842591107366081,1.9872897925099902,0.0,0.0,1.0,0.0,1,0,2018,0
31892,0.3790347328824002,0.822570416654646,0.0,0.0,0.0,1.0,2,0,2018,1
22325,-0.41271898559190295,2.5463550929205554,0.0,0.0,1.0,0.0,2,0,2018,0
23621,-0.5578643473539067,-0.5401512530961065,0.0,0.0,0.0,1.0,2,0,2018,1
10188,0.13997178409792352,-0.6682703844401944,0.0,0.0,0.0,1.0,1,0,2018,1
22750,1.3318713430376732,-0.5750928343717668,0.0,0.0,0.0,1.0,3,0,2018,0
88,-0.24195973646013372,-0.7963895157842822,0.0,0.0,0.0,1.0,2,1,2018,0
16623,-0.6119381095789671,-0.9478030346454769,0.0,0.0,0.0,1.0,1,0,2018,0
8870,-0.967686545270153,-0.4236793155105721,0.0,0.0,0.0,1.0,2,0,2018,0
30362,-0.512328547585435,1.7892874986145817,0.0,0.0,0.0,1.0,2,0,2018,0
11940,0.05971493700599177,-0.30720737792503766,0.0,0.0,0.0,1.0,2,0,2018,0
3070,1.229415793558611,1.2768109732382302,0.0,0.0,0.0,1.0,3,0,2018,2
21490,-0.20980007787365065,-0.7381535469915149,0.0,0.0,0.0,1.0,2,0,2017,1
29500,-0.0017583926814450602,-0.8196839033013891,0.0,0.0,0.0,1.0,2,0,2018,2
1083,0.32723776064576376,2.4065887678179143,0.0,0.0,0.0,1.0,2,0,2018,0
31603,-0.9534566078425055,0.636215316517791,0.0,0.0,1.0,0.0,2,0,2017,0
23276,0.4695371349222381,-0.16744105282239638,0.0,0.0,1.0,0.0,1,0,2018,0
9161,-0.09966036218365937,0.9041007729645201,0.0,0.0,1.0,0.0,1,0,2018,0
28773,-0.20496189914825047,1.3583413295481044,0.0,0.0,0.0,1.0,2,0,2018,1
15788,-2.945647847713147,-0.8895670658527097,0.0,0.0,0.0,1.0,1,0,2018,0
32120,0.1849383863692894,2.266822442715273,0.0,0.0,1.0,0.0,2,0,2018,0
2732,0.17042385019308884,-0.49356247806189274,0.0,0.0,0.0,1.0,2,0,2018,1
22334,-0.6475129531480857,1.8708178549244558,0.0,0.0,1.0,0.0,2,0,2018,0
20432,0.5634547219447111,-0.4003849279934652,0.0,0.0,0.0,1.0,2,0,2018,1
2894,-0.2561896738877812,0.12373879114143962,0.0,0.0,0.0,1.0,2,0,2017,0
7172,0.1849383863692894,0.9390423542401805,0.0,0.0,0.0,1.0,1,0,2018,0
29991,0.04263901209281501,0.007266853555905214,0.0,0.0,1.0,0.0,2,0,2017,0
16809,2.091750001674046,-0.9361558408869235,0.0,0.0,0.0,1.0,3,0,2018,2
30931,0.17497743016993633,1.7077571423047078,0.0,0.0,0.0,1.0,2,0,2018,1
8874,0.7299449898481863,-0.6216816094059806,0.0,0.0,0.0,1.0,2,0,2018,0
11004,0.36338180171198814,-0.9012142596112631,0.0,0.0,0.0,1.0,2,0,2018,2
11994,0.7541358834751869,1.195280616928356,0.0,0.0,1.0,0.0,1,0,2018,0
24609,-0.11531329335407146,0.3100938912782947,0.0,0.0,0.0,1.0,2,0,2018,0
20216,0.1849383863692894,2.266822442715273,0.0,0.0,1.0,0.0,2,0,2018,0
4397,0.4695371349222381,-0.6799175781987478,0.0,0.0,1.0,0.0,2,0,2018,0
8803,-0.8168492085370903,0.05385562859011898,0.0,0.0,0.0,1.0,2,0,2018,1
29741,-0.11531329335407146,1.0788086793428218,0.0,0.0,0.0,1.0,2,0,2018,1
2197,1.844149090432981,-0.4236793155105721,0.0,0.0,0.0,1.0,3,0,2018,1
33419,0.24185813607987913,-0.5168568655789996,0.0,0.0,1.0,0.0,2,0,2018,1
5043,0.8281315580989533,-0.2023826340980567,0.0,0.0,0.0,1.0,2,0,2018,0
11248,-0.512328547585435,-0.55179844685466,0.0,0.0,1.0,0.0,2,0,2018,0
29499,0.2475501110509382,-0.027674727719755106,0.0,0.0,1.0,0.0,2,0,2017,0
29482,-1.1583677068006288,2.1503505051297385,0.0,0.0,1.0,0.0,2,0,2018,0
10366,-0.8111572335660312,0.21691634120986714,0.0,0.0,1.0,0.0,2,0,2017,0
17381,0.8025176707291878,-0.8313310970599425,0.0,0.0,0.0,1.0,1,0,2018,1
2984,-0.29887948617072346,-0.92450864712837,0.0,0.0,0.0,1.0,2,0,2018,1
17489,1.2379537560151996,1.2768109732382302,0.0,0.0,0.0,1.0,2,0,2018,0
8739,-0.21349986160483886,-0.6799175781987478,0.0,0.0,0.0,1.0,1,0,2018,1
11290,0.9248951326069561,-0.7498007407500684,0.0,0.0,0.0,1.0,2,0,2018,1
7168,-0.8894218894180921,0.822570416654646,0.0,0.0,1.0,0.0,2,0,2018,0
36238,1.6392379914748572,0.3683298600710619,0.0,0.0,0.0,1.0,1,0,2018,1
28472,-0.30827124487297075,-0.7614479345086218,0.0,0.0,0.0,1.0,2,0,2018,1
945,-0.8111572335660312,-0.9943918096796907,0.0,1.0,0.0,0.0,1,0,2018,0
19386,0.6659102714237729,0.030561241073012096,0.0,0.0,0.0,1.0,2,0,2018,1
8972,-0.3842591107366081,-0.9478030346454769,0.0,0.0,1.0,0.0,2,0,2018,0
33317,0.4066408114920366,0.018914047314458653,0.0,0.0,1.0,0.0,2,0,2018,1
32057,-0.7172396465435582,2.4764719303692346,0.0,0.0,0.0,1.0,2,0,2018,2
15171,-0.6247450532638499,-0.5634456406132133,0.0,0.0,0.0,1.0,2,0,2018,1
20782,-0.07205428357402337,-0.09755789027107575,0.0,0.0,0.0,1.0,2,0,2017,1
36163,0.8281315580989533,0.19362195369276025,0.0,0.0,0.0,1.0,1,0,2018,1
36003,0.04263901209281501,-0.7498007407500684,0.0,0.0,0.0,1.0,2,0,2017,2
3352,-0.6973177341448518,-0.8313310970599425,0.0,0.0,0.0,1.0,2,0,2018,1
13462,-0.5265584850130824,-0.7498007407500684,0.0,0.0,0.0,1.0,1,0,2018,0
9872,0.725676008619892,-0.9361558408869235,0.0,0.0,0.0,1.0,2,0,2018,0
33604,1.864071002831687,-0.9827446159211373,0.0,0.0,0.0,1.0,2,0,2018,2
1557,-0.06180872862611723,2.161997698888292,0.0,0.0,0.0,1.0,2,0,2018,1
23814,-0.8111572335660312,-0.6216816094059806,0.0,0.0,1.0,0.0,2,0,2017,0
9202,-0.34213849595077156,0.7526872541033254,0.0,0.0,0.0,1.0,2,0,2018,1
11566,1.3062574556679076,-0.09755789027107575,0.0,0.0,0.0,1.0,3,0,2018,2
2698,-0.9534566078425055,2.138703311371185,0.0,0.0,1.0,0.0,1,0,2018,1
25810,-0.6688578592895569,0.06550282234867241,0.0,0.0,1.0,0.0,2,0,2018,0
20197,-1.4657343552378133,0.07715001610722586,0.0,0.0,1.0,0.0,2,0,2018,0
4051,0.9732769198609571,1.3699885233066578,0.0,0.0,0.0,1.0,3,0,2018,1
5293,-1.2380553563954544,-0.38873773423491176,0.0,0.0,1.0,0.0,2,0,2017,0
24540,-0.3842591107366081,-0.7730951282671753,0.0,0.0,1.0,0.0,2,1,2017,0
13822,0.04263901209281501,-0.9710974221625838,0.0,1.0,0.0,0.0,1,1,2018,0
28031,2.9711601347026577,-0.06261630899541543,0.0,0.0,0.0,1.0,2,0,2018,1
15821,0.3556976355010586,-0.8662726783356028,0.0,0.0,0.0,1.0,2,0,2018,0
15400,0.9220491451214268,-0.2955601841664842,0.0,0.0,0.0,1.0,2,0,2018,1
20406,-0.8894218894180921,-0.15579385906384294,0.0,0.0,0.0,1.0,2,0,2017,1
29951,1.105046140440973,-0.9361558408869235,0.0,0.0,0.0,1.0,2,0,2018,1
19220,1.5111685546260303,-0.4236793155105721,0.0,0.0,0.0,1.0,2,0,2018,2
24701,1.1269602440795496,1.3932829108237645,0.0,0.0,0.0,1.0,2,0,2018,0
13726,0.8773671415986141,-0.8546254845770493,0.0,0.0,0.0,1.0,1,0,2018,0
24379,2.139277992682388,0.741040060344772,0.0,0.0,0.0,1.0,2,0,2018,1
21813,1.0424344157593237,-0.33050176544214455,0.0,0.0,0.0,1.0,3,0,2018,1
16903,-0.44117886044719784,-0.633328803164534,0.0,0.0,0.0,1.0,2,0,2018,0
15737,-1.0246062949807428,-0.633328803164534,0.0,0.0,0.0,1.0,2,0,2018,0
27645,-0.9534566078425055,0.636215316517791,0.0,0.0,1.0,0.0,2,0,2017,0
7125,0.1564785115139945,-0.7381535469915149,0.0,0.0,0.0,1.0,2,0,2018,1
24670,-0.7940813086528544,-0.6449759969230875,0.0,0.0,0.0,1.0,2,0,2018,0
11305,1.3845221115199684,1.3350469420309974,0.0,0.0,0.0,1.0,2,0,2018,2
20097,0.7313679835909507,-0.5052096718204462,0.0,0.0,0.0,1.0,2,0,2018,1
1498,-1.0103763575530953,0.8342176104131995,0.0,0.0,1.0,0.0,2,0,2018,0
14865,-0.8894218894180921,1.9872897925099902,0.0,0.0,1.0,0.0,2,0,2018,1
27597,-0.11531329335407146,0.7060984790691116,0.0,0.0,0.0,1.0,2,0,2018,1
14237,-0.6973177341448518,-0.9827446159211373,0.0,0.0,0.0,1.0,2,0,2018,0
14095,1.5510123794234434,-0.9361558408869235,0.0,0.0,0.0,1.0,1,0,2017,0
11073,-0.3842591107366081,1.3932829108237645,0.0,0.0,1.0,0.0,2,0,2018,0
23356,-1.0732726809832969,0.24021072872697402,0.0,0.0,0.0,1.0,2,0,2018,0
32214,-0.7636292425576887,1.5563436234435128,0.0,0.0,1.0,0.0,1,0,2017,0
10935,0.038370030864520614,-0.2256770216151636,0.0,0.0,0.0,1.0,2,0,2018,1
6714,-0.05697054990071705,0.19362195369276025,0.0,0.0,0.0,1.0,2,0,2017,0
7053,1.508322567140501,-0.7498007407500684,0.0,0.0,0.0,1.0,2,0,2018,1
10923,-0.05697054990071705,-0.5401512530961065,0.0,0.0,1.0,0.0,2,0,2017,0
16164,-0.8111572335660312,-0.9710974221625838,0.0,0.0,0.0,1.0,2,0,2018,0
1497,-0.44089426169864476,0.27515231000263435,0.0,0.0,0.0,1.0,1,0,2018,1
3281,-0.7257776090001465,2.534707899162002,0.0,0.0,1.0,0.0,2,0,2018,1
16229,-0.6475129531480857,0.19362195369276025,0.0,0.0,1.0,0.0,2,0,2018,0
28468,-0.4269489230195504,-0.8662726783356028,0.0,0.0,1.0,0.0,2,0,2017,0
2692,-0.5481879899031067,0.822570416654646,0.0,0.0,0.0,1.0,2,0,2018,0
35772,-0.42979491050507973,0.2052691474513137,0.0,0.0,0.0,1.0,2,0,2018,0
16875,-0.3842591107366081,-0.7730951282671753,0.0,0.0,1.0,0.0,2,1,2017,0
31754,-0.41271898559190295,-0.9943918096796907,0.0,0.0,0.0,1.0,1,0,2017,1
3296,0.10809672425999314,-0.5750928343717668,0.0,0.0,0.0,1.0,2,0,2018,1
21994,-1.2380553563954544,-0.9827446159211373,0.0,0.0,1.0,0.0,1,0,2018,0
15949,-0.5265584850130824,0.42656582886382904,0.0,0.0,1.0,0.0,2,0,2018,0
24720,-1.0388362324083902,-0.9710974221625838,0.0,1.0,0.0,0.0,1,1,2018,0
24040,1.0373116382853704,0.42656582886382904,0.0,0.0,0.0,1.0,3,0,2018,1
35347,-2.945647847713147,1.9872897925099902,0.0,0.0,0.0,1.0,1,0,2017,0
7613,-1.1432839731273223,-0.6216816094059806,0.0,0.0,1.0,0.0,1,0,2018,0
30531,-0.967686545270153,-0.21402982785661015,0.0,0.0,0.0,1.0,3,0,2018,1
30477,0.2475501110509382,0.6828040915520047,0.0,0.0,0.0,1.0,2,0,2018,1
28680,0.6659102714237729,1.4049301045823182,0.0,0.0,0.0,1.0,2,0,2018,2
8755,-2.945647847713147,-0.9943918096796907,1.0,0.0,0.0,0.0,1,0,2018,0
7202,-0.8894218894180921,0.3100938912782947,0.0,0.0,1.0,0.0,2,0,2018,1
14815,-0.24195973646013372,2.115408923854078,0.0,0.0,1.0,0.0,2,0,2018,0
9418,-0.8894218894180921,-0.23732421537371703,0.0,0.0,1.0,0.0,2,0,2017,0
22026,0.21339826122458425,1.032219904308608,0.0,0.0,1.0,0.0,1,0,2018,0
13044,-0.28180356125754674,-0.2955601841664842,0.0,0.0,0.0,1.0,2,0,2018,1
5290,-1.0246062949807428,-0.2023826340980567,0.0,0.0,0.0,1.0,2,0,2018,0
15301,1.8925308776869818,-0.9827446159211373,0.0,0.0,1.0,0.0,2,0,2018,2
30514,-0.44117886044719784,-0.9012142596112631,0.0,0.0,0.0,1.0,2,0,2018,1
23230,1.1810340063046099,-0.9943918096796907,0.0,0.0,1.0,0.0,1,0,2017,0
12976,0.08646721936996929,-0.9827446159211373,0.0,0.0,0.0,1.0,2,0,2017,0
29292,1.0993541654699135,-0.2955601841664842,0.0,0.0,0.0,1.0,3,0,2018,1
4208,0.05117697454940339,0.9623367417572873,0.0,0.0,0.0,1.0,2,0,2018,0
29636,0.4894590473209446,-0.5634456406132133,0.0,0.0,0.0,1.0,2,0,2018,1
20848,0.15363252402846517,1.4165772983408715,0.0,0.0,0.0,1.0,2,0,2018,3
29105,2.715021261005004,-0.24897140913227048,0.0,0.0,0.0,1.0,2,0,2018,2
24562,-0.7542374838554414,-0.92450864712837,0.0,0.0,0.0,1.0,0,0,2017,2
20512,-0.06693150610007009,0.8808063854474133,0.0,0.0,0.0,1.0,2,0,2018,1
25713,-0.8111572335660312,-0.2955601841664842,0.0,0.0,1.0,0.0,2,0,2018,0
35029,1.190994962503963,-0.5285040593375531,0.0,0.0,0.0,1.0,3,0,2018,1
28003,1.3830991177772034,-0.5750928343717668,0.0,0.0,0.0,1.0,2,0,2018,2
17329,0.4652681536939437,1.1836334231698027,0.0,0.0,0.0,1.0,2,0,2018,1
8541,-1.4657343552378133,2.511413511644895,0.0,0.0,1.0,0.0,2,0,2018,0
1687,0.3329297356168228,-0.2955601841664842,0.0,0.0,0.0,1.0,1,0,2018,0
1355,-0.4696387353024927,2.185292086405399,0.0,0.0,1.0,0.0,1,0,2017,0
27423,3.422533749907634,-0.5401512530961065,0.0,0.0,0.0,1.0,2,0,2018,1
30051,-0.12242826206789519,-0.9128614533698166,0.0,0.0,0.0,1.0,2,0,2018,1
20879,-0.6147840970644964,-0.2256770216151636,0.0,0.0,0.0,1.0,2,0,2017,3
688,-0.6916257591737927,-0.3188545716835911,0.0,0.0,0.0,1.0,2,0,2018,0
5761,0.4695371349222381,-0.16744105282239638,0.0,0.0,1.0,0.0,1,0,2018,0
8768,-0.502367591386082,-0.19073544033950326,0.0,0.0,0.0,1.0,2,0,2018,0
1918,-0.20496189914825047,1.2069278106869097,0.0,0.0,0.0,1.0,2,0,2018,4
3529,-0.5894548084432839,2.301764023990933,0.0,0.0,0.0,1.0,2,0,2018,0
18396,-0.6916257591737927,0.4149186351052756,0.0,0.0,0.0,1.0,1,0,2018,1
35373,0.05117697454940339,0.5663321539664704,0.0,0.0,0.0,1.0,2,0,2018,1
25835,-1.2380553563954544,-0.9827446159211373,0.0,0.0,1.0,0.0,1,0,2018,0
19634,1.380253130291674,-0.9827446159211373,0.0,0.0,0.0,1.0,2,0,2017,2
16443,-0.7542374838554414,-0.6915647719573013,0.0,0.0,0.0,1.0,2,0,2018,1
25649,0.3841575103563535,0.030561241073012096,0.0,0.0,1.0,0.0,2,0,2018,1
26522,-0.28180356125754674,-0.13249947154673608,0.0,0.0,0.0,1.0,2,0,2018,3
33070,-0.9164587705306223,-0.5750928343717668,0.0,0.0,0.0,1.0,2,0,2018,1
10958,0.9248951326069561,-0.06261630899541543,0.0,0.0,1.0,0.0,2,0,2017,0
10560,0.5136499409479451,1.4631660733750853,0.0,0.0,0.0,1.0,3,0,2018,1
2026,-1.0246062949807428,1.486460460892192,0.0,0.0,0.0,1.0,2,0,2018,0
34282,0.9220491451214268,-0.44697370302767897,0.0,0.0,0.0,1.0,2,0,2018,1
1527,-0.05981653738624638,1.2651637794796768,0.0,0.0,0.0,1.0,2,0,2018,0
34288,0.691524158793538,-0.43532650926912553,0.0,0.0,0.0,1.0,1,0,2018,0
36087,0.4490460250264258,0.7876288353789858,0.0,0.0,0.0,1.0,2,0,2018,0
13693,-0.28180356125754674,-0.44697370302767897,0.0,0.0,0.0,1.0,2,0,2018,1
10191,-0.20496189914825047,0.5430377664493635,0.0,0.0,0.0,1.0,2,0,2018,0
17439,-0.7684674212830889,0.2867995037611878,0.0,0.0,0.0,1.0,2,0,2018,1
29156,0.691524158793538,-0.8546254845770493,0.0,0.0,0.0,1.0,1,0,2017,0
2494,1.3062574556679076,0.05385562859011898,0.0,0.0,0.0,1.0,2,0,2018,0
8616,0.3443136855589405,-0.07426350275396887,0.0,0.0,1.0,0.0,3,0,2018,1
8580,0.014179137237520133,-0.7730951282671753,0.0,0.0,0.0,1.0,2,0,2018,2
8299,2.0726818855209985,-0.7963895157842822,0.0,0.0,0.0,1.0,1,0,2018,1
29788,0.725676008619892,-0.7032119657158546,0.0,0.0,0.0,1.0,1,0,2018,2
8890,3.734169379573114,-0.7730951282671753,0.0,0.0,0.0,1.0,2,0,2018,2
14632,-0.7172396465435582,-0.5750928343717668,0.0,0.0,0.0,1.0,2,0,2018,1
24358,-0.8111572335660312,-0.92450864712837,0.0,0.0,1.0,0.0,1,0,2018,0
32940,0.4695371349222381,1.1137502606184821,0.0,0.0,1.0,0.0,1,0,2018,0
109,-0.2561896738877812,-0.6216816094059806,0.0,0.0,0.0,1.0,2,0,2017,3
15714,1.0102747571728408,-0.8779198720941562,0.0,0.0,0.0,1.0,2,0,2018,1
33628,0.32723776064576376,0.2052691474513137,0.0,0.0,1.0,0.0,1,0,2018,0
10806,-0.6190530782927908,-0.9710974221625838,0.0,0.0,1.0,0.0,2,0,2018,0
26305,-1.2380553563954544,-0.342148959200698,0.0,0.0,1.0,0.0,2,0,2017,1
29130,-0.15373412440871978,1.1021030668599285,0.0,0.0,0.0,1.0,1,0,2018,1
28506,0.6146824966842418,-0.2256770216151636,0.0,0.0,0.0,1.0,2,0,2018,2
32748,-1.0522123735903788,-0.5867400281303202,0.0,0.0,0.0,1.0,2,0,2017,1
26047,-0.13950418698107234,-0.7847423220257287,0.0,0.0,0.0,1.0,2,0,2018,2
35680,-0.35579923588131324,-0.7614479345086218,0.0,0.0,0.0,1.0,2,0,2018,0
10339,0.44107726006694326,0.05385562859011898,0.0,0.0,0.0,1.0,3,0,2018,1
3450,2.7491731108313573,-0.24897140913227048,0.0,0.0,0.0,1.0,2,0,2018,1
23105,-0.29887948617072346,-0.9128614533698166,0.0,0.0,0.0,1.0,2,0,2018,1
22475,-1.09575598211898,2.6045910617133226,0.0,0.0,1.0,0.0,2,0,2018,0
34089,-0.20496189914825047,0.29844669751974123,0.0,0.0,0.0,1.0,2,0,2018,1
20072,-0.640397984434262,0.7876288353789858,0.0,0.0,1.0,0.0,2,0,2018,0
30204,-0.29887948617072346,-0.7963895157842822,0.0,0.0,0.0,1.0,2,0,2018,0
8020,-1.1583677068006288,2.1503505051297385,0.0,0.0,1.0,0.0,2,0,2018,0
23740,-0.8111572335660312,-0.12085227778818262,0.0,0.0,1.0,0.0,2,0,2018,0
12381,0.7555588772179519,0.6129209290006841,0.0,0.0,0.0,1.0,3,0,2018,0
27685,0.17924641139823033,1.008925516791501,0.0,0.0,0.0,1.0,2,0,2018,0
4464,-1.2835911561639262,-0.7614479345086218,0.0,0.0,1.0,0.0,1,0,2018,0
8018,0.35854362298658793,-0.5634456406132133,0.0,0.0,0.0,1.0,1,0,2018,0
14285,0.3827345166135888,0.5546849602079169,0.0,0.0,0.0,1.0,2,0,2018,0
3739,-1.4657343552378133,-0.8779198720941562,0.0,0.0,1.0,0.0,2,0,2017,1
27028,0.7529974884809753,-0.07426350275396887,0.0,0.0,0.0,1.0,1,0,2018,0
8760,-0.09966036218365937,1.4631660733750853,0.0,0.0,1.0,0.0,2,0,2018,0
27575,-1.4088146055272235,-0.9827446159211373,0.0,0.0,1.0,0.0,2,0,2018,0
13364,-0.9249967329872107,0.741040060344772,0.0,0.0,1.0,0.0,1,0,2018,0
15164,0.7555588772179519,-0.3654433467178049,0.0,0.0,0.0,1.0,2,0,2018,0
25725,-1.09575598211898,-0.9827446159211373,0.0,1.0,0.0,0.0,1,0,2017,0
13103,0.953355007462251,-0.842978290818496,0.0,0.0,0.0,1.0,2,0,2018,0
36252,0.35854362298658793,-0.4236793155105721,0.0,0.0,0.0,1.0,2,0,2018,2
30694,-0.31595541108390024,-0.49356247806189274,0.0,0.0,0.0,1.0,2,0,2018,1
6178,0.05117697454940339,-0.2606186028908239,0.0,0.0,0.0,1.0,2,0,2018,1
32087,0.2987778857904689,-0.7498007407500684,0.0,0.0,0.0,1.0,2,0,2018,2
28543,0.1849383863692894,-0.9943918096796907,0.0,0.0,1.0,0.0,1,0,2018,0
3624,0.7541358834751869,1.195280616928356,0.0,0.0,0.0,1.0,1,0,2018,0
10902,-0.5994157646426375,-0.33050176544214455,0.0,0.0,0.0,1.0,2,0,2018,1
166,1.4940926297128536,-0.9012142596112631,0.0,0.0,0.0,1.0,2,0,2018,0
27647,-0.5928699934259195,-0.24897140913227048,0.0,0.0,0.0,1.0,2,0,2018,3
10876,2.3541500478398647,-0.6449759969230875,0.0,0.0,0.0,1.0,1,0,2018,1
9585,0.4695371349222381,1.2535165857211232,0.0,0.0,1.0,0.0,2,0,2018,0
27278,1.8925308776869818,-0.9012142596112631,0.0,0.0,0.0,1.0,2,0,2018,2
2226,-0.54562660116613,-0.8196839033013891,0.0,0.0,0.0,1.0,2,0,2018,0
2534,-1.4554888002899071,-0.9128614533698166,0.0,0.0,0.0,1.0,1,0,2018,1
22312,-0.8111572335660312,-0.3770905404763583,0.0,0.0,1.0,0.0,2,0,2018,0
3336,1.1269602440795496,1.0555142918257148,0.0,0.0,0.0,1.0,2,0,2018,0
14672,1.4400188674877932,-0.24897140913227048,0.0,0.0,0.0,1.0,2,0,2018,1
26311,-2.945647847713147,-0.9827446159211373,0.0,0.0,0.0,1.0,1,0,2018,0
554,2.3541500478398647,-0.6449759969230875,0.0,0.0,0.0,1.0,1,0,2018,0
22310,-0.3842591107366081,2.2085864739225056,0.0,0.0,1.0,0.0,2,0,2018,0
27352,1.0956543817387254,-0.7265063532329615,0.0,0.0,0.0,1.0,2,0,2017,0
5663,1.3062574556679076,-0.23732421537371703,0.0,0.0,0.0,1.0,2,0,2018,3
17720,-0.995292623879789,-0.9943918096796907,0.0,0.0,0.0,1.0,2,0,2018,1
9099,0.014179137237520133,-0.35379615295925143,0.0,0.0,1.0,0.0,2,0,2018,0
16242,-0.3842591107366081,-0.9478030346454769,0.0,0.0,0.0,1.0,2,0,2017,2
24147,-0.8222565847595962,-0.7963895157842822,0.0,0.0,0.0,1.0,2,0,2017,1
34916,-0.8111572335660312,-0.6566231906816409,0.0,0.0,1.0,0.0,2,0,2017,0
33104,0.7541358834751869,1.195280616928356,0.0,0.0,1.0,0.0,1,0,2018,0
29936,0.90497322020825,-0.6566231906816409,0.0,0.0,0.0,1.0,2,0,2018,0
11809,-0.8168492085370903,0.21691634120986714,0.0,0.0,0.0,1.0,1,0,2018,0
13935,1.0956543817387254,-0.7148591594744081,0.0,0.0,0.0,1.0,2,0,2018,1
35124,0.1849383863692894,0.9041007729645201,0.0,0.0,1.0,0.0,2,0,2018,0
8778,-0.640397984434262,-0.8196839033013891,0.0,1.0,0.0,0.0,1,0,2018,0
20453,-0.22289162030708612,-0.27226579664937733,0.0,0.0,0.0,1.0,3,0,2017,1
12618,-0.42979491050507973,-0.6449759969230875,0.0,0.0,0.0,1.0,2,0,2018,0
22343,-1.09575598211898,-0.9943918096796907,0.0,1.0,0.0,0.0,1,0,2017,0
31872,0.32723776064576376,3.3966002372949564,0.0,0.0,1.0,0.0,2,0,2018,1
14508,-1.1498297443440402,-0.9361558408869235,0.0,0.0,0.0,1.0,1,0,2018,0
15427,-0.6688578592895569,-0.3188545716835911,0.0,0.0,1.0,0.0,1,0,2018,0
34593,-0.3842591107366081,1.3932829108237645,0.0,0.0,1.0,0.0,2,0,2018,0
2727,0.12801863665869964,-0.9943918096796907,0.0,0.0,0.0,1.0,1,0,2018,1
6913,0.6146824966842418,-0.6449759969230875,0.0,0.0,0.0,1.0,2,0,2018,1
17657,0.8964352577516612,-0.2256770216151636,0.0,0.0,0.0,1.0,2,0,2018,1
1604,-0.6916257591737927,1.160339035652696,0.0,0.0,0.0,1.0,2,0,2018,0
27097,-0.6688578592895569,3.0704788120554602,0.0,0.0,1.0,0.0,1,0,2018,0
4564,-0.3572222296240779,-0.842978290818496,0.0,0.0,0.0,1.0,2,0,2017,1
35492,-0.9736631189897648,-0.5168568655789996,0.0,0.0,1.0,0.0,2,0,2018,0
17292,0.2475501110509382,-0.5634456406132133,0.0,0.0,0.0,1.0,1,0,2018,0
20869,0.2421427348284322,0.030561241073012096,0.0,0.0,0.0,1.0,2,0,2018,1
2151,-0.3572222296240779,1.2535165857211232,0.0,0.0,0.0,1.0,2,0,2018,0
2412,-0.24195973646013372,0.2052691474513137,0.0,0.0,0.0,1.0,2,0,2018,0
33201,1.408713005146969,-0.9827446159211373,0.0,0.0,0.0,1.0,2,0,2017,2
31506,-0.9193047580161516,-0.9827446159211373,0.0,0.0,0.0,1.0,1,0,2018,0
22895,-0.8017654748637839,-0.33050176544214455,0.0,0.0,1.0,0.0,1,0,2018,0
11466,0.8708213703818957,-0.4586208967862324,0.0,0.0,0.0,1.0,2,0,2018,1
16847,0.1564785115139945,-0.13249947154673608,0.0,0.0,1.0,0.0,2,0,2017,0
34610,-0.09966036218365937,0.9157479667230736,0.0,0.0,1.0,0.0,1,0,2017,0
19545,0.04263901209281501,-0.8779198720941562,0.0,0.0,1.0,0.0,2,0,2018,0
3173,-0.6475129531480857,1.2884581669967836,0.0,0.0,0.0,1.0,2,0,2018,1
35988,0.4490460250264258,0.7759816416204323,0.0,0.0,0.0,1.0,2,0,2018,0
25609,2.566460714260365,-0.2606186028908239,0.0,0.0,0.0,1.0,1,0,2018,0
23890,-0.6475129531480857,0.7992760291375391,0.0,0.0,1.0,0.0,2,0,2018,0
15968,1.316787609364367,-0.2955601841664842,0.0,0.0,0.0,1.0,2,0,2018,1
34312,-0.3037176648961237,-0.2023826340980567,0.0,0.0,0.0,1.0,2,0,2018,0
13577,-0.8054652585949722,-0.9012142596112631,0.0,0.0,0.0,1.0,1,0,2018,0
6777,2.6324876239246486,-0.9361558408869235,0.0,0.0,0.0,1.0,2,0,2018,2
8807,-0.2604586551160756,-0.842978290818496,0.0,0.0,0.0,1.0,2,0,2018,1
6322,0.5634547219447111,0.9041007729645201,0.0,0.0,0.0,1.0,3,0,2018,2
25086,-1.1313308256880985,0.9972783230329476,0.0,0.0,1.0,0.0,2,0,2018,0
27066,0.6659102714237729,-0.6100344156474271,0.0,0.0,0.0,1.0,2,0,2018,1
